Id,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
334,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/defaults.js,200,OK,49,349,47
335,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,52,353,6218
336,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/register.js,200,OK,63,352,1267
337,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,59,352,1736
338,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,62,338,1008
339,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,76,353,6218
340,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,107,304,55502
341,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/?name=abc,200,OK,52,339,1622
342,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,41,338,1008
343,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,48,352,1736
344,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,54,353,6218
345,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,98,304,55502
346,Thu Feb 04 00:01:13 CET 2021,Thu Feb 04 00:01:13 CET 2021,GET,http://molde.idi.ntnu.no:21091/img,404,Not Found,37,294,143
347,Thu Feb 04 00:01:13 CET 2021,Thu Feb 04 00:01:13 CET 2021,GET,http://molde.idi.ntnu.no:21091/img?name=abc,404,Not Found,38,294,143
348,Thu Feb 04 00:01:13 CET 2021,Thu Feb 04 00:01:13 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,87,304,55502
349,Thu Feb 04 00:01:13 CET 2021,Thu Feb 04 00:01:13 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts,301,Moved Permanently,38,323,181
350,Thu Feb 04 00:01:13 CET 2021,Thu Feb 04 00:01:13 CET 2021,GET,http://molde.idi.ntnu.no:21091/robots.txt,404,Not Found,38,294,149
351,Thu Feb 04 00:01:13 CET 2021,Thu Feb 04 00:01:14 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg?name=abc,200,OK,100,304,55502
352,Thu Feb 04 00:01:14 CET 2021,Thu Feb 04 00:01:14 CET 2021,GET,http://molde.idi.ntnu.no:21091/robots.txt?name=abc,404,Not Found,47,294,149
353,Thu Feb 04 00:01:14 CET 2021,Thu Feb 04 00:01:14 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,48,352,1736
354,Thu Feb 04 00:01:14 CET 2021,Thu Feb 04 00:01:14 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts,404,Not Found,55,294,147
355,Thu Feb 04 00:01:14 CET 2021,Thu Feb 04 00:01:14 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js?name=abc,200,OK,40,352,1736
356,Thu Feb 04 00:01:14 CET 2021,Thu Feb 04 00:01:14 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts?name=abc,404,Not Found,36,294,147
357,Thu Feb 04 00:01:14 CET 2021,Thu Feb 04 00:01:14 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,66,353,6218
358,Thu Feb 04 00:01:14 CET 2021,Thu Feb 04 00:01:14 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles,301,Moved Permanently,38,322,179
359,Thu Feb 04 00:01:14 CET 2021,Thu Feb 04 00:01:14 CET 2021,GET,http://molde.idi.ntnu.no:21091/sitemap.xml,404,Not Found,38,294,150
360,Thu Feb 04 00:01:14 CET 2021,Thu Feb 04 00:01:14 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js?name=abc,200,OK,44,353,6218
361,Thu Feb 04 00:01:15 CET 2021,Thu Feb 04 00:01:15 CET 2021,GET,http://molde.idi.ntnu.no:21091/sitemap.xml?name=abc,404,Not Found,41,294,150
362,Thu Feb 04 00:01:15 CET 2021,Thu Feb 04 00:01:15 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles,404,Not Found,40,294,146
363,Thu Feb 04 00:01:15 CET 2021,Thu Feb 04 00:01:15 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,36,338,1008
364,Thu Feb 04 00:01:15 CET 2021,Thu Feb 04 00:01:15 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles?name=abc,404,Not Found,36,294,146
365,Thu Feb 04 00:01:15 CET 2021,Thu Feb 04 00:01:15 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css?name=abc,200,OK,37,338,1008
366,Thu Feb 04 00:01:17 CET 2021,Thu Feb 04 00:01:17 CET 2021,GET,http://molde.idi.ntnu.no:21091/img,301,Moved Permanently,33,319,173
367,Thu Feb 04 00:01:17 CET 2021,Thu Feb 04 00:01:17 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts,301,Moved Permanently,31,323,181
368,Thu Feb 04 00:01:17 CET 2021,Thu Feb 04 00:01:17 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles,301,Moved Permanently,33,322,179
369,Thu Feb 04 00:01:17 CET 2021,Thu Feb 04 00:01:17 CET 2021,GET,http://molde.idi.ntnu.no:21091/img,301,Moved Permanently,38,319,173
370,Thu Feb 04 00:01:17 CET 2021,Thu Feb 04 00:01:17 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts,301,Moved Permanently,32,323,181
371,Thu Feb 04 00:01:18 CET 2021,Thu Feb 04 00:01:18 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles,301,Moved Permanently,34,322,179
